Ts,RiseTime,SettlingTime,Overshoot
0.001,0.0429320529112884,1.15125309669435,21.455769269804
0.01,0.0367350842025147,1.17764725901975,34.5830588589369
0.05,0.0359124344573112,NaN,2261.48926238021
